kind,policy,scenario,burst_duration_seconds,rate_cv2,achieved_rate_cv2_mean,achieved_rate_cv2_max,seed,risk_e,p_mission,risk_utilization,target_met,pass_count,fixed_over_policy_gain,mean_tau_seconds,min_tau_seconds,max_tau_seconds,observed_corrections,high_activity_events,relax_events,max_k_per_pass,p_cache_entries
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.384830185388,2.88120762448,20860629,0.00160855118345,0.00160725815839,0.160049495549,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.385625992978,2.7591617631,20860630,0.00911880108026,0.00907735090135,0.907313070247,true,6297479,5.01046212302,25.0523288764,1,600,309408,292544,271555,7,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.385625992978,2.7591617631,20860630,0.00156328892071,0.00156206762109,0.155545938315,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.384577984443,3.01023330511,20860631,0.00905387173659,0.00901300885529,0.900852654932,true,6304247,5.00508308129,25.0254161996,1,600,310065,293407,271970,5,6
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.384577984443,3.01023330511,20860631,0.00149816800139,0.00149704630794,0.149066461383,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.386080592425,3.43796577081,20860632,0.00889230329253,0.00885288369382,0.884776730066,true,6311828,4.99907158433,24.9953585554,1,600,309718,293291,272226,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.386080592425,3.43796577081,20860632,0.00150642094958,0.00150528686708,0.149887622816,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.38447410344,2.82272969616,20860633,0.00902367202244,0.00898308087953,0.897847808667,true,6306010,5.00368378737,25.0184251214,1,600,309488,292870,271788,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.38447410344,2.82272969616,20860633,0.00154742778591,0.00154623113685,0.153967768686,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.383986660861,2.83593566927,20860634,0.0091575574181,0.00911575469011,0.911169293403,true,6351133,4.96813403215,24.8406706331,1,600,311716,294901,273869,9,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.383986660861,2.83593566927,20860634,0.00156187044524,0.00156065136037,0.155404801194,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.384419847333,2.91358254404,20860635,0.00907400489224,0.0090329603498,0.902855887058,true,6320779,4.9919922845,24.9599694911,1,600,310487,293801,272663,10,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.384419847333,2.91358254404,20860635,0.0015665127286,0.00156528638798,0.1558667045,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.385772521854,2.42893031771,20860636,0.00897031920353,0.00893020592281,0.892539247871,true,6301750,5.00706629111,25.0353446265,1,600,309656,293100,271895,7,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.385772521854,2.42893031771,20860636,0.00151506075472,0.00151391362957,0.150747276191,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.383895660635,2.51581982454,20860637,0.00896528592055,0.00892521757553,0.89203844043,true,6305124,5.00438690817,25.0219405677,1,600,309625,293084,271998,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.383895660635,2.51581982454,20860637,0.00157025234575,0.00156902014458,0.156238793274,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.384508566618,2.82443990297,20860638,0.00898642572102,0.00894616847723,0.894141832871,true,6299083,5.00918625775,25.0459331938,1,600,309490,292935,271775,7,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.384508566618,2.82443990297,20860638,0.00154291445487,0.0015417247743,0.153518696027,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.386167088335,2.53755466607,20860639,0.00882838056886,0.00878952484557,0.878416472598,true,6303881,5.00537367377,25.0268697966,1,600,309581,293234,271784,7,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.386167088335,2.53755466607,20860639,0.00154961997527,0.00154841993419,0.154185889692,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.384177756916,2.74670193445,20860640,0.00893760283962,0.00889778119236,0.889283997062,true,6325745,4.98807334156,24.940367024,1,600,310522,293982,272817,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.384177756916,2.74670193445,20860640,0.00149481524119,0.00149369856136,0.148732864551,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.383900136708,2.34028944565,20860641,0.00899699559805,0.00895664373899,0.895193526783,true,6294706,5.01266937646,25.0633532368,1,600,309274,292651,271418,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.383900136708,2.34028944565,20860641,0.00157179977354,0.00157056514322,0.156392761043,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.386773287882,3.15295834963,20860642,0.00891847636317,0.00887882471783,0.887380928675,true,6284615,5.02071805512,25.1036073013,1,600,309187,292685,271117,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.386773287882,3.15295834963,20860642,0.00147031430124,0.00146923391874,0.146295041546,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.385601879258,2.9154713301,20860643,0.00900404223172,0.00896362723387,0.895894660931,true,6305232,5.00430118987,25.0215072181,1,600,309237,292674,271712,7,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.385601879258,2.9154713301,20860643,0.00158598452824,0.0015847275194,0.157804132256,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.385357023861,2.65518328907,20860644,0.00913239100399,0.00909081737307,0.908665256277,true,6310797,4.99988828669,24.9994430181,1,600,309971,293183,272035,10,10
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.385357023861,2.65518328907,20860644,0.00155774397115,0.00155653131776,0.154994220477,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.383909930251,2.48281638079,20860645,0.00902417534364,0.00898357967923,0.897897888705,true,6315206,4.99639758386,24.9820043875,1,600,310257,293588,272398,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.383909930251,2.48281638079,20860645,0.00160120090147,0.00159991966324,0.159318148648,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.383679453376,2.88088176373,20860646,0.00890387982877,0.00886435767791,0.885928585726,true,6307185,5.00275162374,25.0137649363,1,600,309857,293364,272029,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.383679453376,2.88088176373,20860646,0.00150551828337,0.00150438555924,0.149797808284,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.384805098171,2.7524077364,20860647,0.00889683323617,0.00885737352422,0.885227455665,true,6322418,4.99069817908,24.9534953241,1,600,310362,293904,272444,5,6
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.384805098171,2.7524077364,20860647,0.00148785181615,0.00148674551338,0.148040009592,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.384644858539,2.48164638386,20860648,0.00900051894062,0.00896013551809,0.895544096418,true,6317887,4.99427735887,24.9714023059,1,600,310417,293862,272244,9,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.384644858539,2.48164638386,20860648,0.00145174516781,0.00145069189555,0.144447428322,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.384327839496,2.76662866263,20860649,0.00898692904996,0.00894666730317,0.894191913679,true,6318448,4.99383392884,24.9691705938,1,600,310157,293588,272566,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.384327839496,2.76662866263,20860649,0.00161628832238,0.00161498283186,0.160819334393,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.5,600,0.5,0.385290607182,2.91329004877,20860650,0.00910672121375,0.00906538061573,0.906111133647,true,6324718,4.98888329883,24.9444185496,1,600,310176,293402,272603,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.5,600,0.5,0.385290607182,2.91329004877,20860650,0.00155606759105,0.00155485754559,0.154827422061,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.454205291838,2.79592992078,20960621,0.00953706708514,0.00949173349182,0.948930187424,true,6289655,5.01669487436,25.0834753258,1,600,310204,292752,271571,11,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.454205291838,2.79592992078,20960621,0.001623896509,0.00162257870248,0.161576342589,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.453550836024,2.64186889877,20960622,0.00928640947851,0.00924342394135,0.923989965497,true,6291438,5.01527313787,25.0763660073,1,600,309860,292785,271652,7,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.453550836024,2.64186889877,20960622,0.00161022756355,0.00160893184271,0.160216293965,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.455188110222,2.87073325039,20960623,0.00950032407986,0.00945533857272,0.945274289172,true,6283296,5.02177201265,25.1088638829,1,600,309979,292574,271278,7,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.455188110222,2.87073325039,20960623,0.00165394239851,0.00165257538953,0.164565883431,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.453180562176,3.17248184462,20960624,0.00936291542297,0.00931921980947,0.931602242895,true,6289691,5.01666616055,25.0833344595,1,600,310161,293005,271527,7,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.453180562176,3.17248184462,20960624,0.00154046436087,0.00153927845468,0.153274913727,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.451230076937,2.86286414173,20960625,0.00928439616436,0.00924142923511,0.923789642425,true,6297707,5.01028072598,25.0514082348,1,600,310350,293298,271713,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.451230076937,2.86286414173,20960625,0.00160751956493,0.00160622819741,0.15994685037,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.456420116694,2.96694053538,20960626,0.00952498719436,0.00947976818787,0.947728248409,true,6282695,5.02225239328,25.1112750181,1,600,309900,292470,271111,10,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.456420116694,2.96694053538,20960626,0.00165071859062,0.00164935690404,0.164245117246,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.454141592699,2.9122498985,20960627,0.00948925084375,0.00944436997709,0.944172511453,true,6284765,5.02059822444,25.1030320147,1,600,310127,292717,271124,7,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.454141592699,2.9122498985,20960627,0.00161009861124,0.00160880309786,0.160203463318,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.455018555186,3.39714193489,20960628,0.00959494983808,0.00954906517782,0.954689472864,true,6298765,5.00943915196,25.0471963948,1,600,310710,293170,271845,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.455018555186,3.39714193489,20960628,0.00164491573642,0.00164356360401,0.163667738113,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.45353753824,3.02750086095,20960629,0.00932214576404,0.00927882926861,0.927545695977,true,6304121,5.00518311752,25.0259168566,1,600,310540,293316,272158,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.45353753824,3.02750086095,20960629,0.00157876319857,0.00157751760754,0.157085616002,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.455091189331,3.04863458188,20960630,0.00947968758433,0.00943489699132,0.94322097515,true,6309902,5.00059747362,25.002988636,1,600,311220,293794,272391,5,6
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.455091189331,3.04863458188,20960630,0.00168140924171,0.00167999646512,0.167298811325,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.456358326103,3.13038252982,20960631,0.00924161321235,0.00919904075197,0.919532774532,true,6284799,5.02057106361,25.1028599324,1,600,309983,292911,271252,5,6
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.456358326103,3.13038252982,20960631,0.00159127157318,0.00159000617185,0.158330188799,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.453776087156,3.2833178409,20960632,0.00944646802163,0.00940199030521,0.939915656484,true,6291160,5.01549475772,25.0774818952,1,600,309499,292301,271486,12,9
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.453776087156,3.2833178409,20960632,0.00164001554843,0.00163867145781,0.163180173512,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.456044338044,2.80905542105,20960633,0.00959897646506,0.00955305334624,0.955090118875,true,6263819,5.03738693599,25.1869349992,1,600,309339,291801,270392,7,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.456044338044,2.80905542105,20960633,0.00164504468874,0.00164369234438,0.163680568761,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.452731569861,3.50856344568,20960634,0.00953757038288,0.00949223201226,0.948980265127,true,6273760,5.0294050139,25.1470279386,1,600,309802,292335,270857,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.452731569861,3.50856344568,20960634,0.0016513633522,0.00165000060197,0.164309270483,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.452802278703,2.8038937905,20960635,0.00940267837654,0.00935861142018,0.935558623473,true,6256995,5.0428808078,25.2144200211,1,600,308562,291373,270046,7,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.452802278703,2.8038937905,20960635,0.00156883387028,0.00156760389372,0.156097656153,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.455811787805,2.95126958557,20960636,0.00940318171881,0.00935911005173,0.935608705607,true,6274256,5.02900742335,25.1450457233,1,600,309540,292318,270786,8,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.455811787805,2.95126958557,20960636,0.00165987420502,0.00165849737572,0.165156093211,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.456449302963,2.95130419674,20960637,0.00944596460575,0.00940149162231,0.939865567025,true,6292201,5.01466497971,25.0733438109,1,600,309937,292617,271551,8,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.456449302963,2.95130419674,20960637,0.00162467022289,0.00162335116067,0.161653326473,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.454227862312,3.23401812163,20960638,0.00944999124152,0.00940548039367,0.940266213912,true,6294520,5.0128174984,25.064087492,1,600,310377,293064,271597,7,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.454227862312,3.23401812163,20960638,0.00159449538106,0.00159322484868,0.158650954984,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.452096070792,3.07563767252,20960639,0.00948270757929,0.00943788848843,0.94352146212,true,6305028,5.00446310468,25.022315682,1,1200,310903,293514,272136,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.452096070792,3.07563767252,20960639,0.00164981592441,0.00164845572625,0.164155302714,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.451586219478,2.92881390492,20960640,0.00944646793362,0.00940199021803,0.939915647727,true,6287874,5.01811582102,25.0905822858,1,600,309800,292491,271566,8,8
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.451586219478,2.92881390492,20960640,0.00161590146543,0.0016145965996,0.16078084245,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.453554022646,3.08990560847,20960641,0.00921946676947,0.00917709779215,0.917329222014,true,6285383,5.02010458233,25.1005257754,1,600,309530,292521,271329,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.453554022646,3.08990560847,20960641,0.00160197461536,0.00160069213895,0.159395132532,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.453019681544,2.71193846295,20960642,0.00942079818284,0.00937656148762,0.937361529024,true,6295268,5.0122218784,25.0611151106,1,600,310409,293137,271673,6,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.453019681544,2.71193846295,20960642,0.00162905460162,0.00162772841241,0.162089568484,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.452149041367,2.91762438363,20960643,0.00928993278801,0.00924691467725,0.924340531841,true,6278477,5.02562643775,25.1281364892,1,600,309433,292360,270873,9,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.452149041367,2.91762438363,20960643,0.0015598072082,0.00155859134119,0.155199510835,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.452725646827,3.48048700276,20960644,0.00933070238079,0.00928730645371,0.928397072178,true,6284359,5.02092257938,25.1046167159,1,600,309727,292601,271136,5,6
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.452725646827,3.48048700276,20960644,0.00161757784554,0.00161627027162,0.160947640866,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.451633581252,2.91575692916,20960645,0.00925016982217,0.00920751861292,0.920384150043,true,6273981,5.02922785389,25.1461502673,1,600,309209,292200,270845,5,6
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.451633581252,2.91575692916,20960645,0.00160184566305,0.00160056339304,0.159382301885,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_600s_cv2_0.6,600,0.6,0.453615718175,3.33820408967,20960646,0.00945603116477,0.00941146349048,0.940867181217,true,6250994,5.04772201029,25.2386138908,1,600,308741,291394,269895,7,7
baseline_expected,always_tau_min_1s,burst_600s_cv2_0.6,600,0.6,0.453615718175,3.33820408967,20960646,0.00154214074097,0.00154095225296,0.153441712143,true,157766400,0.2,1,1,1,,,,,
