hour_index,timestamp_utc,excel_time,upsets_proton_raw,upsets_proton_filled,is_missing_proton,fill_method,background_proton_gp,event_proton_sp,gcl_ratio,skl_ratio,upsets_total_nu
42903,2025-11-23T15:00:00Z,45984.625,0.245560663899,0.245560663899,false,raw,0.270767033774,0,10.7,3,3.16797429516
42904,2025-11-23T16:00:00Z,45984.6666667,0.210517910832,0.210517910832,false,raw,0.27063785641,0,10.7,3,3.16646291999
42905,2025-11-23T17:00:00Z,45984.7083333,0.208013194203,0.208013194203,false,raw,0.27029346572,0,10.7,3,3.16243354892
42906,2025-11-23T18:00:00Z,45984.75,0.207748647219,0.207748647219,false,raw,0.269466192858,0,10.7,3,3.15275445644
42907,2025-11-23T19:00:00Z,45984.7916667,0.23963507358,0.23963507358,false,raw,0.268122791659,0,10.7,3,3.13703666241
42908,2025-11-23T20:00:00Z,45984.8333333,0.241942991569,0.241942991569,false,raw,0.267903808321,0,10.7,3,3.13447455736
42909,2025-11-23T21:00:00Z,45984.875,0.274107955929,0.274107955929,false,raw,0.267903808321,0.0062041476079,10.7,3,3.15929114779
42910,2025-11-23T22:00:00Z,45984.9166667,0.300697222669,0.300697222669,false,raw,0.267903808321,0.0327934143479,10.7,3,3.26564821475
42911,2025-11-23T23:00:00Z,45984.9583333,0.3831503605,0.3831503605,false,raw,0.267903808321,0.115246552179,10.7,3,3.59546076607
42912,2025-11-24T00:00:00Z,45985,0.399644594016,0.399644594016,false,raw,0.267903808321,0.131740785695,10.7,3,3.66143770014
42913,2025-11-24T01:00:00Z,45985.0416667,0.373305086358,0.373305086358,false,raw,0.267903808321,0.105401278037,10.7,3,3.5560796695
42914,2025-11-24T02:00:00Z,45985.0833333,0.321267453425,0.321267453425,false,raw,0.267903808321,0.0533636451039,10.7,3,3.34792913777
42915,2025-11-24T03:00:00Z,45985.125,0.304280247043,0.304280247043,false,raw,0.267903808321,0.0363764387219,10.7,3,3.27998031224
42916,2025-11-24T04:00:00Z,45985.1666667,0.311522901881,0.311522901881,false,raw,0.267903808321,0.0436190935599,10.7,3,3.3089509316
42917,2025-11-24T05:00:00Z,45985.2083333,0.325092972949,0.325092972949,false,raw,0.267903808321,0.0571891646279,10.7,3,3.36323121587
42918,2025-11-24T06:00:00Z,45985.25,0.301360814019,0.301360814019,false,raw,0.267903808321,0.0334570056979,10.7,3,3.26830258015
42919,2025-11-24T07:00:00Z,45985.2916667,0.277503396376,0.277503396376,false,raw,0.267903808321,0.0095995880549,10.7,3,3.17287290958
42920,2025-11-24T08:00:00Z,45985.3333333,0.279871186518,0.279871186518,false,raw,0.267903808321,0.0119673781969,10.7,3,3.18234407014
42921,2025-11-24T09:00:00Z,45985.375,0.245482924965,0.245482924965,false,raw,0.267563599573,0,10.7,3,3.130494115
42922,2025-11-24T10:00:00Z,45985.4166667,0.22088727279,0.22088727279,false,raw,0.267285650013,0,10.7,3,3.12724210516
42923,2025-11-24T11:00:00Z,45985.4583333,0.187473863155,0.187473863155,false,raw,0.267104308364,0,10.7,3,3.12512040786
42924,2025-11-24T12:00:00Z,45985.5,0.215669481602,0.215669481602,false,raw,0.266748217036,0,10.7,3,3.12095413932
42925,2025-11-24T13:00:00Z,45985.5416667,0.199473754169,0.199473754169,false,raw,0.266412412532,0,10.7,3,3.11702522662
42926,2025-11-24T14:00:00Z,45985.5833333,0.204348704473,0.204348704473,false,raw,0.266243077887,0,10.7,3,3.11504401128
42927,2025-11-24T15:00:00Z,45985.625,0.190739245921,0.190739245921,false,raw,0.266206171484,0,10.7,3,3.11461220636
42928,2025-11-24T16:00:00Z,45985.6666667,0.189517673238,0.189517673238,false,raw,0.266141239238,0,10.7,3,3.11385249908
42929,2025-11-24T17:00:00Z,45985.7083333,0.217670602273,0.217670602273,false,raw,0.266055418752,0,10.7,3,3.1128483994
42930,2025-11-24T18:00:00Z,45985.75,0.21515958067,0.21515958067,false,raw,0.265781330367,0,10.7,3,3.10964156529
42931,2025-11-24T19:00:00Z,45985.7916667,0.214813262793,0.214813262793,false,raw,0.26528607907,0,10.7,3,3.10384712511
42932,2025-11-24T20:00:00Z,45985.8333333,0.213026306224,0.213026306224,false,raw,0.264953439603,0,10.7,3,3.09995524336
42933,2025-11-24T21:00:00Z,45985.875,0.223557010307,0.223557010307,false,raw,0.264586818354,0,10.7,3,3.09566577474
42934,2025-11-24T22:00:00Z,45985.9166667,0.225881238212,0.225881238212,false,raw,0.264150617663,0,10.7,3,3.09056222666
42935,2025-11-24T23:00:00Z,45985.9583333,0.245284318195,0.245284318195,false,raw,0.263839437855,0,10.7,3,3.08692142291
42936,2025-11-25T00:00:00Z,45986,0.234787283329,0.234787283329,false,raw,0.263691744,0,10.7,3,3.08519340481
42937,2025-11-25T01:00:00Z,45986.0416667,0.276030536965,0.276030536965,false,raw,0.263691744,0.0123387929645,10.7,3,3.13454857666
42938,2025-11-25T02:00:00Z,45986.0833333,,0.251593806625,true,linear_interpolation,0.263468718998,0,10.7,3,3.08258401227
42939,2025-11-25T03:00:00Z,45986.125,,0.227157076284,true,linear_interpolation,0.263219143615,0,10.7,3,3.07966398029
42940,2025-11-25T04:00:00Z,45986.1666667,0.202720345944,0.202720345944,false,raw,0.263110029908,0,10.7,3,3.07838734993
42941,2025-11-25T05:00:00Z,45986.2083333,0.235513705361,0.235513705361,false,raw,0.26292496007,0,10.7,3,3.07622203282
42942,2025-11-25T06:00:00Z,45986.25,0.27746633755,0.27746633755,false,raw,0.26292496007,0.0145413774796,10.7,3,3.13438754274
42943,2025-11-25T07:00:00Z,45986.2916667,0.218699822695,0.218699822695,false,raw,0.262641168757,0,10.7,3,3.07290167445
42944,2025-11-25T08:00:00Z,45986.3333333,0.22771523957,0.22771523957,false,raw,0.261822085022,0,10.7,3,3.06331839476
42945,2025-11-25T09:00:00Z,45986.375,0.253149399914,0.253149399914,false,raw,0.261032318541,0,10.7,3,3.05407812693
42946,2025-11-25T10:00:00Z,45986.4166667,0.214535390405,0.214535390405,false,raw,0.260927102009,0,10.7,3,3.05284709351
42947,2025-11-25T11:00:00Z,45986.4583333,0.220102195343,0.220102195343,false,raw,0.260723588355,0,10.7,3,3.05046598375
42948,2025-11-25T12:00:00Z,45986.5,0.220501333351,0.220501333351,false,raw,0.260713889447,0,10.7,3,3.05035250653
42949,2025-11-25T13:00:00Z,45986.5416667,0.212642757011,0.212642757011,false,raw,0.260679488622,0,10.7,3,3.04995001688
42950,2025-11-25T14:00:00Z,45986.5833333,0.213774853513,0.213774853513,false,raw,0.260567246142,0,10.7,3,3.04863677986
42951,2025-11-25T15:00:00Z,45986.625,0.201361339535,0.201361339535,false,raw,0.260452097118,0,10.7,3,3.04728953627
42952,2025-11-25T16:00:00Z,45986.6666667,0.195630590469,0.195630590469,false,raw,0.260390000168,0,10.7,3,3.04656300197
42953,2025-11-25T17:00:00Z,45986.7083333,0.19801129563,0.19801129563,false,raw,0.260359050678,0,10.7,3,3.04620089293
42954,2025-11-25T18:00:00Z,45986.75,0.2145968931,0.2145968931,false,raw,0.260242032716,0,10.7,3,3.04483178277
42955,2025-11-25T19:00:00Z,45986.7916667,0.228334731603,0.228334731603,false,raw,0.259922059027,0,10.7,3,3.04108809062
42956,2025-11-25T20:00:00Z,45986.8333333,0.201567413179,0.201567413179,false,raw,0.259650254063,0,10.7,3,3.03790797253
42957,2025-11-25T21:00:00Z,45986.875,0.192863697928,0.192863697928,false,raw,0.2595154079,0,10.7,3,3.03633027243
42958,2025-11-25T22:00:00Z,45986.9166667,0.213189226349,0.213189226349,false,raw,0.259487407243,0,10.7,3,3.03600266474
42959,2025-11-25T23:00:00Z,45986.9583333,0.204330399097,0.204330399097,false,raw,0.259371016017,0,10.7,3,3.0346408874
42960,2025-11-26T00:00:00Z,45987,0.238297425964,0.238297425964,false,raw,0.259113342956,0,10.7,3,3.03162611258
42961,2025-11-26T01:00:00Z,45987.0416667,0.246885536503,0.246885536503,false,raw,0.259036066726,0,10.7,3,3.03072198069
42962,2025-11-26T02:00:00Z,45987.0833333,0.277064100454,0.277064100454,false,raw,0.259036066726,0.018028033728,10.7,3,3.10283411561
42963,2025-11-26T03:00:00Z,45987.125,0.224387908749,0.224387908749,false,raw,0.258823258428,0,10.7,3,3.0282321236
42964,2025-11-26T04:00:00Z,45987.1666667,0.253359055345,0.253359055345,false,raw,0.258415292926,0,10.7,3,3.02345892724
42965,2025-11-26T05:00:00Z,45987.2083333,0.229707469625,0.229707469625,false,raw,0.257762285,0,10.7,3,3.0158187345
42966,2025-11-26T06:00:00Z,45987.25,0.253431228098,0.253431228098,false,raw,0.257701010513,0,10.7,3,3.015101823
42967,2025-11-26T07:00:00Z,45987.2916667,0.222160600358,0.222160600358,false,raw,0.257633186992,0,10.7,3,3.01430828781
42968,2025-11-26T08:00:00Z,45987.3333333,0.211996596608,0.211996596608,false,raw,0.257566461156,0,10.7,3,3.01352759553
42969,2025-11-26T09:00:00Z,45987.375,0.191101394376,0.191101394376,false,raw,0.257502124198,0,10.7,3,3.01277485312
42970,2025-11-26T10:00:00Z,45987.4166667,0.195607501589,0.195607501589,false,raw,0.257397509871,0,10.7,3,3.01155086548
42971,2025-11-26T11:00:00Z,45987.4583333,0.18548428989,0.18548428989,false,raw,0.257327578316,0,10.7,3,3.0107326663
42972,2025-11-26T12:00:00Z,45987.5,0.222923749947,0.222923749947,false,raw,0.257170898166,0,10.7,3,3.00889950854
42973,2025-11-26T13:00:00Z,45987.5416667,0.214694396791,0.214694396791,false,raw,0.256904105523,0,10.7,3,3.00577803462
42974,2025-11-26T14:00:00Z,45987.5833333,0.212488974225,0.212488974225,false,raw,0.256904105523,0,10.7,3,3.00577803462
42975,2025-11-26T15:00:00Z,45987.625,0.202692470652,0.202692470652,false,raw,0.256904105523,0,10.7,3,3.00577803462
42976,2025-11-26T16:00:00Z,45987.6666667,0.200146900059,0.200146900059,false,raw,0.256904105523,0,10.7,3,3.00577803462
42977,2025-11-26T17:00:00Z,45987.7083333,0.206319248863,0.206319248863,false,raw,0.256853154016,0,10.7,3,3.00518190199
42978,2025-11-26T18:00:00Z,45987.75,0.181061220959,0.181061220959,false,raw,0.256469530261,0,10.7,3,3.00069350405
42979,2025-11-26T19:00:00Z,45987.7916667,0.219256045513,0.219256045513,false,raw,0.255819796931,0,10.7,3,2.99309162409
42980,2025-11-26T20:00:00Z,45987.8333333,0.195502416542,0.195502416542,false,raw,0.255141878595,0,10.7,3,2.98515997957
42981,2025-11-26T21:00:00Z,45987.875,0.213934630709,0.213934630709,false,raw,0.254169052726,0,10.7,3,2.9737779169
42982,2025-11-26T22:00:00Z,45987.9166667,0.25139994883,0.25139994883,false,raw,0.253885387018,0,10.7,3,2.97045902811
42983,2025-11-26T23:00:00Z,45987.9583333,0.232358011012,0.232358011012,false,raw,0.253671607695,0,10.7,3,2.96795781004
42984,2025-11-27T00:00:00Z,45988,0.251652204342,0.251652204342,false,raw,0.253536909129,0,10.7,3,2.96638183681
42985,2025-11-27T01:00:00Z,45988.0416667,0.259959362321,0.259959362321,false,raw,0.253536909129,0.0064224531923,10.7,3,2.99207164957
42986,2025-11-27T02:00:00Z,45988.0833333,0.233183402774,0.233183402774,false,raw,0.253409576272,0,10.7,3,2.96489204238
42987,2025-11-27T03:00:00Z,45988.125,0.240374237297,0.240374237297,false,raw,0.253296158716,0,10.7,3,2.96356505697
42988,2025-11-27T04:00:00Z,45988.1666667,0.259372536762,0.259372536762,false,raw,0.253296158716,0.0060763780463,10.7,3,2.98787056916
42989,2025-11-27T05:00:00Z,45988.2083333,0.25729148694,0.25729148694,false,raw,0.253296158716,0.0039953282243,10.7,3,2.97954636987
42990,2025-11-27T06:00:00Z,45988.25,0.263745275468,0.263745275468,false,raw,0.253296158716,0.0104491167523,10.7,3,3.00536152398
42991,2025-11-27T07:00:00Z,45988.2916667,0.24032327599,0.24032327599,false,raw,0.253086361024,0,10.7,3,2.96111042398
42992,2025-11-27T08:00:00Z,45988.3333333,0.238100650339,0.238100650339,false,raw,0.252935542962,0,10.7,3,2.95934585265
42993,2025-11-27T09:00:00Z,45988.375,0.211587821588,0.211587821588,false,raw,0.252897300906,0,10.7,3,2.9588984206
42994,2025-11-27T10:00:00Z,45988.4166667,0.230535808799,0.230535808799,false,raw,0.25276815227,0,10.7,3,2.95738738155
42995,2025-11-27T11:00:00Z,45988.4583333,0.205100527114,0.205100527114,false,raw,0.252377313872,0,10.7,3,2.9528145723
42996,2025-11-27T12:00:00Z,45988.5,0.209488271615,0.209488271615,false,raw,0.251750879977,0,10.7,3,2.94548529573
42997,2025-11-27T13:00:00Z,45988.5416667,0.204776195184,0.204776195184,false,raw,0.251750879977,0,10.7,3,2.94548529573
42998,2025-11-27T14:00:00Z,45988.5833333,0.207014802193,0.207014802193,false,raw,0.251750879977,0,10.7,3,2.94548529573
42999,2025-11-27T15:00:00Z,45988.625,0.212091979752,0.212091979752,false,raw,0.251750879977,0,10.7,3,2.94548529573
43000,2025-11-27T16:00:00Z,45988.6666667,0.22236293243,0.22236293243,false,raw,0.251750879977,0,10.7,3,2.94548529573
43001,2025-11-27T17:00:00Z,45988.7083333,0.203559192033,0.203559192033,false,raw,0.251750879977,0,10.7,3,2.94548529573
43002,2025-11-27T18:00:00Z,45988.75,0.216508986995,0.216508986995,false,raw,0.251750879977,0,10.7,3,2.94548529573
43003,2025-11-27T19:00:00Z,45988.7916667,0.22525836399,0.22525836399,false,raw,0.251750879977,0,10.7,3,2.94548529573
43004,2025-11-27T20:00:00Z,45988.8333333,0.224841791979,0.224841791979,false,raw,0.251634685027,0,10.7,3,2.94412581481
43005,2025-11-27T21:00:00Z,45988.875,0.221383677947,0.221383677947,false,raw,0.25159348995,0,10.7,3,2.94364383242
43006,2025-11-27T22:00:00Z,45988.9166667,0.249046620719,0.249046620719,false,raw,0.251588833338,0,10.7,3,2.94358935005
43007,2025-11-27T23:00:00Z,45988.9583333,0.254466298337,0.254466298337,false,raw,0.251588833338,0.002877464999,10.7,3,2.95509921005
43008,2025-11-28T00:00:00Z,45989,0.239299282871,0.239299282871,false,raw,0.251525769066,0,10.7,3,2.94285149807
43009,2025-11-28T01:00:00Z,45989.0416667,0.273841884183,0.273841884183,false,raw,0.251525769066,0.0223161151172,10.7,3,3.03211595854
43010,2025-11-28T02:00:00Z,45989.0833333,0.292194322433,0.292194322433,false,raw,0.251525769066,0.0406685533672,10.7,3,3.10552571154
43011,2025-11-28T03:00:00Z,45989.125,0.317078291675,0.317078291675,false,raw,0.251525769066,0.0655525226092,10.7,3,3.20506158851
43012,2025-11-28T04:00:00Z,45989.1666667,0.328199549529,0.328199549529,false,raw,0.251525769066,0.0766737804632,10.7,3,3.24954661992
43013,2025-11-28T05:00:00Z,45989.2083333,0.310631221835,0.310631221835,false,raw,0.251525769066,0.0591054527692,10.7,3,3.17927330915
43014,2025-11-28T06:00:00Z,45989.25,0.3359844263,0.3359844263,false,raw,0.251525769066,0.0844586572342,10.7,3,3.28068612701
43015,2025-11-28T07:00:00Z,45989.2916667,0.297212442438,0.297212442438,false,raw,0.251525769066,0.0456866733722,10.7,3,3.12559819156
43016,2025-11-28T08:00:00Z,45989.3333333,0.256950088703,0.256950088703,false,raw,0.251525769066,0.0054243196372,10.7,3,2.96454877662
43017,2025-11-28T09:00:00Z,45989.375,0.243405703543,0.243405703543,false,raw,0.251208267898,0,10.7,3,2.93913673441
43018,2025-11-28T10:00:00Z,45989.4166667,0.219492549506,0.219492549506,false,raw,0.250703708591,0,10.7,3,2.93323339051
43019,2025-11-28T11:00:00Z,45989.4583333,0.218935404286,0.218935404286,false,raw,0.250447476526,0,10.7,3,2.93023547535
43020,2025-11-28T12:00:00Z,45989.5,0.18856232631,0.18856232631,false,raw,0.250142450175,0,10.7,3,2.92666666705
43021,2025-11-28T13:00:00Z,45989.5416667,0.184608642536,0.184608642536,false,raw,0.250094262558,0,10.7,3,2.92610287193
43022,2025-11-28T14:00:00Z,45989.5833333,0.207115272928,0.207115272928,false,raw,0.250057471282,0,10.7,3,2.925672414
43023,2025-11-28T15:00:00Z,45989.625,0.205829851943,0.205829851943,false,raw,0.249887471967,0,10.7,3,2.92368342202
43024,2025-11-28T16:00:00Z,45989.6666667,0.206614015354,0.206614015354,false,raw,0.249636566257,0,10.7,3,2.92074782521
43025,2025-11-28T17:00:00Z,45989.7083333,0.213809035957,0.213809035957,false,raw,0.249636566257,0,10.7,3,2.92074782521
43026,2025-11-28T18:00:00Z,45989.75,0.21438013069,0.21438013069,false,raw,0.249636566257,0,10.7,3,2.92074782521
43027,2025-11-28T19:00:00Z,45989.7916667,0.228118938244,0.228118938244,false,raw,0.249636566257,0,10.7,3,2.92074782521
43028,2025-11-28T20:00:00Z,45989.8333333,0.23734586673,0.23734586673,false,raw,0.249603299064,0,10.7,3,2.92035859904
43029,2025-11-28T21:00:00Z,45989.875,0.250364534865,0.250364534865,false,raw,0.249603299064,0.0007612358014,10.7,3,2.92340354225
43030,2025-11-28T22:00:00Z,45989.9166667,0.264066298705,0.264066298705,false,raw,0.249603299064,0.0144629996414,10.7,3,2.97821059761
43031,2025-11-28T23:00:00Z,45989.9583333,0.250358731239,0.250358731239,false,raw,0.249603299064,0.0007554321754,10.7,3,2.92338032775
43032,2025-11-29T00:00:00Z,45990,0.288481270816,0.288481270816,false,raw,0.249603299064,0.0388779717524,10.7,3,3.07587048605
43033,2025-11-29T01:00:00Z,45990.0416667,0.319099181003,0.319099181003,false,raw,0.249603299064,0.0694958819394,10.7,3,3.1983421268
43034,2025-11-29T02:00:00Z,45990.0833333,0.349337852031,0.349337852031,false,raw,0.249603299064,0.0997345529674,10.7,3,3.31929681091
43035,2025-11-29T03:00:00Z,45990.125,0.334533607251,0.334533607251,false,raw,0.249603299064,0.0849303081874,10.7,3,3.26007983179
43036,2025-11-29T04:00:00Z,45990.1666667,0.369919177702,0.369919177702,false,raw,0.249603299064,0.120315878638,10.7,3,3.4016221136
43037,2025-11-29T05:00:00Z,45990.2083333,0.364572092028,0.364572092028,false,raw,0.249603299064,0.114968792964,10.7,3,3.3802337709
43038,2025-11-29T06:00:00Z,45990.25,0.37171373984,0.37171373984,false,raw,0.249603299064,0.122110440776,10.7,3,3.40880036215
43039,2025-11-29T07:00:00Z,45990.2916667,0.358882369274,0.358882369274,false,raw,0.249603299064,0.10927907021,10.7,3,3.35747487989
43040,2025-11-29T08:00:00Z,45990.3333333,0.246899362824,0.246899362824,false,raw,0.249496844727,0,10.7,3,2.9191130833
43041,2025-11-29T09:00:00Z,45990.375,0.207150361803,0.207150361803,false,raw,0.249496844727,0,10.7,3,2.9191130833
43042,2025-11-29T10:00:00Z,45990.4166667,0.215404970809,0.215404970809,false,raw,0.249496844727,0,10.7,3,2.9191130833
43043,2025-11-29T11:00:00Z,45990.4583333,0.237954580621,0.237954580621,false,raw,0.249496844727,0,10.7,3,2.9191130833
43044,2025-11-29T12:00:00Z,45990.5,0.226539897096,0.226539897096,false,raw,0.249496844727,0,10.7,3,2.9191130833
43045,2025-11-29T13:00:00Z,45990.5416667,0.216579545614,0.216579545614,false,raw,0.249496844727,0,10.7,3,2.9191130833
43046,2025-11-29T14:00:00Z,45990.5833333,0.211264625295,0.211264625295,false,raw,0.249496844727,0,10.7,3,2.9191130833
43047,2025-11-29T15:00:00Z,45990.625,0.201612157184,0.201612157184,false,raw,0.249496844727,0,10.7,3,2.9191130833
43048,2025-11-29T16:00:00Z,45990.6666667,0.224029443871,0.224029443871,false,raw,0.249496844727,0,10.7,3,2.9191130833
43049,2025-11-29T17:00:00Z,45990.7083333,0.215645319328,0.215645319328,false,raw,0.249496844727,0,10.7,3,2.9191130833
43050,2025-11-29T18:00:00Z,45990.75,0.221740341508,0.221740341508,false,raw,0.249496844727,0,10.7,3,2.9191130833
43051,2025-11-29T19:00:00Z,45990.7916667,0.225091311927,0.225091311927,false,raw,0.249278207793,0,10.7,3,2.91655503118
43052,2025-11-29T20:00:00Z,45990.8333333,0.244600874658,0.244600874658,false,raw,0.24917710504,0,10.7,3,2.91537212897
43053,2025-11-29T21:00:00Z,45990.875,0.229441903401,0.229441903401,false,raw,0.249079971434,0,10.7,3,2.91423566577
43054,2025-11-29T22:00:00Z,45990.9166667,0.227239100042,0.227239100042,false,raw,0.248957977317,0,10.7,3,2.91280833461
43055,2025-11-29T23:00:00Z,45990.9583333,0.260632480324,0.260632480324,false,raw,0.248957977317,0.0116745030071,10.7,3,2.95950634664
43056,2025-11-30T00:00:00Z,45991,0.209016261863,0.209016261863,false,raw,0.248603879533,0,10.7,3,2.90866539054
43057,2025-11-30T01:00:00Z,45991.0416667,0.194472016764,0.194472016764,false,raw,0.248217829314,0,10.7,3,2.90414860298
43058,2025-11-30T02:00:00Z,45991.0833333,0.221361260814,0.221361260814,false,raw,0.248006817676,0,10.7,3,2.90167976681
43059,2025-11-30T03:00:00Z,45991.125,0.220925860964,0.220925860964,false,raw,0.248006817676,0,10.7,3,2.90167976681
43060,2025-11-30T04:00:00Z,45991.1666667,0.230298735878,0.230298735878,false,raw,0.248006817676,0,10.7,3,2.90167976681
43061,2025-11-30T05:00:00Z,45991.2083333,0.225523745022,0.225523745022,false,raw,0.247528775084,0,10.7,3,2.89608666848
43062,2025-11-30T06:00:00Z,45991.25,0.251187687464,0.251187687464,false,raw,0.247528775084,0.0036589123804,10.7,3,2.910722318
43063,2025-11-30T07:00:00Z,45991.2916667,0.218671361432,0.218671361432,false,raw,0.247528775084,0,10.7,3,2.89608666848
43064,2025-11-30T08:00:00Z,45991.3333333,0.21464247407,0.21464247407,false,raw,0.247528775084,0,10.7,3,2.89608666848
43065,2025-11-30T09:00:00Z,45991.375,0.243854413264,0.243854413264,false,raw,0.246985970041,0,10.7,3,2.88973584948
43066,2025-11-30T10:00:00Z,45991.4166667,0.241110441385,0.241110441385,false,raw,0.246895214928,0,10.7,3,2.88867401465
43067,2025-11-30T11:00:00Z,45991.4583333,0.220598878066,0.220598878066,false,raw,0.246836878316,0,10.7,3,2.88799147629
43068,2025-11-30T12:00:00Z,45991.5,0.207935036632,0.207935036632,false,raw,0.246649140937,0,10.7,3,2.88579494896
43069,2025-11-30T13:00:00Z,45991.5416667,0.223344885574,0.223344885574,false,raw,0.246649140937,0,10.7,3,2.88579494896
43070,2025-11-30T14:00:00Z,45991.5833333,0.206934484724,0.206934484724,false,raw,0.246649140937,0,10.7,3,2.88579494896
43071,2025-11-30T15:00:00Z,45991.625,0.220625134619,0.220625134619,false,raw,0.246649140937,0,10.7,3,2.88579494896
43072,2025-11-30T16:00:00Z,45991.6666667,0.216455041267,0.216455041267,false,raw,0.246649140937,0,10.7,3,2.88579494896
43073,2025-11-30T17:00:00Z,45991.7083333,0.268039687101,0.268039687101,false,raw,0.246836878316,0.0212028087854,10.7,3,2.97280271143
43074,2025-11-30T18:00:00Z,45991.75,0.281626023285,0.281626023285,false,raw,0.246895214928,0.0347308083573,10.7,3,3.02759724808
43075,2025-11-30T19:00:00Z,45991.7916667,0.241680384719,0.241680384719,false,raw,0.246836878316,0,10.7,3,2.88799147629
43076,2025-11-30T20:00:00Z,45991.8333333,0.278340358225,0.278340358225,false,raw,0.246836878316,0.0315034799094,10.7,3,3.01400539593
43077,2025-11-30T21:00:00Z,45991.875,0.269253009174,0.269253009174,false,raw,0.246895214928,0.0223577942463,10.7,3,2.97810519164
43078,2025-11-30T22:00:00Z,45991.9166667,0.270135601732,0.270135601732,false,raw,0.246895214928,0.0232403868043,10.7,3,2.98163556187
43079,2025-11-30T23:00:00Z,45991.9583333,0.287990954192,0.287990954192,false,raw,0.246895214928,0.0410957392643,10.7,3,3.05305697171
43080,2025-12-01T00:00:00Z,45992,0.301444628076,0.301444628076,false,raw,0.246895214928,0.0545494131483,10.7,3,3.10687166725
43081,2025-12-01T01:00:00Z,45992.0416667,0.235414913545,0.235414913545,false,raw,0.246836878316,0,10.7,3,2.88799147629
43082,2025-12-01T02:00:00Z,45992.0833333,0.246887593179,0.246887593179,false,raw,0.246836878316,5.07148634e-05,10.7,3,2.88819433575
43083,2025-12-01T03:00:00Z,45992.125,0.248653521009,0.248653521009,false,raw,0.246836878316,0.0018166426934,10.7,3,2.89525804707
43084,2025-12-01T04:00:00Z,45992.1666667,0.262265771311,0.262265771311,false,raw,0.246836878316,0.0154288929954,10.7,3,2.94970704827
43085,2025-12-01T05:00:00Z,45992.2083333,0.254602025519,0.254602025519,false,raw,0.246836878316,0.0077651472034,10.7,3,2.91905206511
43086,2025-12-01T06:00:00Z,45992.25,0.262996668843,0.262996668843,false,raw,0.246836878316,0.0161597905274,10.7,3,2.9526306384
43087,2025-12-01T07:00:00Z,45992.2916667,0.250838694592,0.250838694592,false,raw,0.246836878316,0.0040018162764,10.7,3,2.9039987414
43088,2025-12-01T08:00:00Z,45992.3333333,0.241149716711,0.241149716711,false,raw,0.246649140937,0,10.7,3,2.88579494896
43089,2025-12-01T09:00:00Z,45992.375,0.22262269597,0.22262269597,false,raw,0.246435573315,0,10.7,3,2.88329620778
43090,2025-12-01T10:00:00Z,45992.4166667,0.251119327017,0.251119327017,false,raw,0.246435573315,0.0046837537025,10.7,3,2.90203122259
43091,2025-12-01T11:00:00Z,45992.4583333,0.226181126065,0.226181126065,false,raw,0.246285949238,0,10.7,3,2.88154560609
43092,2025-12-01T12:00:00Z,45992.5,0.217147118367,0.217147118367,false,raw,0.246083056265,0,10.7,3,2.8791717583
43093,2025-12-01T13:00:00Z,45992.5416667,0.224823054125,0.224823054125,false,raw,0.245867907723,0,10.7,3,2.87665452035
43094,2025-12-01T14:00:00Z,45992.5833333,0.237607343321,0.237607343321,false,raw,0.24570593568,0,10.7,3,2.87475944746
43095,2025-12-01T15:00:00Z,45992.625,0.265048453604,0.265048453604,false,raw,0.24570593568,0.0193425179238,10.7,3,2.95212951915
43096,2025-12-01T16:00:00Z,45992.6666667,0.241844685963,0.241844685963,false,raw,0.245537342219,0,10.7,3,2.87278690396
43097,2025-12-01T17:00:00Z,45992.7083333,0.254645665517,0.254645665517,false,raw,0.245537342219,0.0091083232982,10.7,3,2.90922019715
43098,2025-12-01T18:00:00Z,45992.75,0.229982495959,0.229982495959,false,raw,0.245423342934,0,10.7,3,2.87145311233
43099,2025-12-01T19:00:00Z,45992.7916667,0.274659630202,0.274659630202,false,raw,0.245423342934,0.029236287268,10.7,3,2.9883982614
43100,2025-12-01T20:00:00Z,45992.8333333,0.340108311132,0.340108311132,false,raw,0.245423342934,0.094684968198,10.7,3,3.25019298512
43101,2025-12-01T21:00:00Z,45992.875,0.359438540003,0.359438540003,false,raw,0.245423342934,0.114015197069,10.7,3,3.3275139006
43102,2025-12-01T22:00:00Z,45992.9166667,0.37534072068,0.37534072068,false,raw,0.245423342934,0.129917377746,10.7,3,3.39112262331
43103,2025-12-01T23:00:00Z,45992.9583333,0.369385420978,0.369385420978,false,raw,0.245423342934,0.123962078044,10.7,3,3.3673014245
43104,2025-12-02T00:00:00Z,45993,0.440804658422,0.440804658422,false,raw,0.245423342934,0.195381315488,10.7,3,3.65297837428
43105,2025-12-02T01:00:00Z,45993.0416667,0.374982285083,0.374982285083,false,raw,0.245423342934,0.129558942149,10.7,3,3.38968888092
43106,2025-12-02T02:00:00Z,45993.0833333,0.446387491719,0.446387491719,false,raw,0.245537342219,0.2008501495,10.7,3,3.67618750196
43107,2025-12-02T03:00:00Z,45993.125,0.387039080491,0.387039080491,false,raw,0.245537342219,0.141501738272,10.7,3,3.43879385705
43108,2025-12-02T04:00:00Z,45993.1666667,0.324260971656,0.324260971656,false,raw,0.245537342219,0.0787236294372,10.7,3,3.18768142171
43109,2025-12-02T05:00:00Z,45993.2083333,0.369473262776,0.369473262776,false,raw,0.245537342219,0.123935920557,10.7,3,3.36853058619
